Order ID,price,Products,Total Revenue,Quantity Ordered,Purchase Address,Date,new date
242370,5000,Power bank,5000,1,"251 Forest St, New York City, NY 10001",25-Jun-85,25/06/1984
242371,5000,Power bank,5000,1,"216 12th St, San Francisco, CA 94016",26-Jun-85,26/06/1984
242372,6500,Wireless Earbuds,6500,1,"484 Meadow St, Los Angeles, CA 90001",27-Jun-85,27/06/1984
242373,12000,Smart Watches,24000,2,"616 Park St, San Francisco, CA 94016",28-Jun-85,28/06/1984
242374,6500,Wireless Earbuds,6500,1,"839 12th St, San Francisco, CA 94016",29-Jun-85,29/06/1984
242375,4000,Trimmer Shever,4000,1,"279 8th St, San Francisco, CA 94016",30-Jun-85,30/06/1984
242376,12000,Smart Watches,24000,2,"163 Park St, Los Angeles, CA 90001",01-Jul-85,01/07/1984
242377,12000,Smart Watches,12000,1,"484 2nd St, Los Angeles, CA 90001",02-Jul-85,02/07/1984
242378,6500,Wireless Earbuds,6500,1,"216 Park St, Boston, MA 02215",03-Jul-85,03/07/1984
242379,150000,Laptops,150000,1,"369 Elm St, Portland, OR 97035",04-Jul-85,04/07/1984
242380,8000,Bluethoth Speakers,8000,1,"572 Jefferson St, Dallas, TX 75001",05-Jul-85,05/07/1984
242381,4000,Trimmer Shever,4000,1,"796 Dogwood St, New York City, NY 10001",06-Jul-85,06/07/1984
242382,12000,Smart Watches,12000,1,"290 14th St, Portland, OR 97035",07-Jul-85,07/07/1984
242383,150000,Laptops,150000,1,"773 Hickory St, New York City, NY 10001",08-Jul-85,08/07/1984
242384,60000,Tablets,60000,1,"709 Elm St, Dallas, TX 75001",09-Jul-85,09/07/1984
242385,12000,Smart Watches,12000,1,"853 Cedar St, Portland, OR 97035",10-Jul-85,10/07/1984
242386,150000,Laptops,150000,1,"176 Lakeview St, Boston, MA 02215",11-Jul-85,11/07/1984
242387,8000,Bluethoth Speakers,8000,1,"417 6th St, New York City, NY 10001",12-Jul-85,12/07/1984
242388,8000,Bluethoth Speakers,8000,1,"297 Park St, San Francisco, CA 94016",13-Jul-85,13/07/1984
242389,150000,Laptops,150000,1,"256 7th St, New York City, NY 10001",14-Jul-85,14/07/1984
242390,12000,Smart Watches,12000,1,"328 1st St, Seattle, WA 98101",15-Jul-85,15/07/1984
242391,12000,Smart Watches,12000,1,"752 Jefferson St, Portland, OR 97035",16-Jul-85,16/07/1984
242392,6500,Wireless Earbuds,6500,1,"805 11th St, Los Angeles, CA 90001",17-Jul-85,17/07/1984
242393,8000,Bluethoth Speakers,8000,1,"857 Maple St, Dallas, TX 75001",18-Jul-85,18/07/1984
242394,60000,Tablets,60000,1,"11 Forest St, New York City, NY 10001",19-Jul-85,19/07/1984
242395,6500,Wireless Earbuds,6500,1,"678 Washington St, Seattle, WA 98101",20-Jul-85,20/07/1984
242396,4000,Trimmer Shever,8000,2,"922 Adams St, Seattle, WA 98101",21-Jul-85,21/07/1984
242397,6500,Wireless Earbuds,6500,1,"132 Maple St, Portland, OR 97035",22-Jul-85,22/07/1984
242398,5000,Power bank,5000,1,"891 Madison St, New York City, NY 10001",23-Jul-85,23/07/1984
242399,6500,Wireless Earbuds,6500,1,"568 7th St, Los Angeles, CA 90001",24-Jul-85,24/07/1984
242400,60000,Tablets,60000,1,"68 6th St, Boston, MA 02215",25-Jul-85,25/07/1984
242400,4000,Trimmer Shever,4000,1,"68 6th St, Boston, MA 02215",26-Jul-85,26/07/1984
242401,8000,Bluethoth Speakers,8000,1,"284 Wilson St, Portland, OR 97035",27-Jul-85,27/07/1984
242402,6500,Wireless Earbuds,6500,1,"952 Meadow St, Los Angeles, CA 90001",28-Jul-85,28/07/1984
242403,12000,Smart Watches,12000,1,"782 Willow St, San Francisco, CA 94016",29-Jul-85,29/07/1984
242404,60000,Tablets,120000,2,"764 Highland St, Boston, MA 02215",30-Jul-85,30/07/1984
242405,6500,Wireless Earbuds,6500,1,"474 Walnut St, San Francisco, CA 94016",31-Jul-85,31/07/1984
242406,12000,Smart Watches,12000,1,"734 10th St, Austin, TX 73301",01-Aug-85,01/08/1984
242407,8000,Bluethoth Speakers,8000,1,"374 Sunset St, San Francisco, CA 94016",02-Aug-85,02/08/1984
242408,150000,Laptops,150000,1,"836 Adams St, Boston, MA 02215",03-Aug-85,03/08/1984
242409,12000,Smart Watches,12000,1,"205 Ridge St, Los Angeles, CA 90001",04-Aug-85,04/08/1984
242410,6500,Wireless Earbuds,6500,1,"597 Cherry St, Austin, TX 73301",05-Aug-85,05/08/1984
242411,8000,Bluethoth Speakers,8000,1,"24 Washington St, Los Angeles, CA 90001",06-Aug-85,06/08/1984
242411,12000,Smart Watches,12000,1,"24 Washington St, Los Angeles, CA 90001",07-Aug-85,07/08/1984
242412,12000,Smart Watches,12000,1,"443 13th St, Los Angeles, CA 90001",08-Aug-85,08/08/1984
242413,8000,Bluethoth Speakers,8000,1,"855 Pine St, Seattle, WA 98101",09-Aug-85,09/08/1984
242414,12000,Smart Watches,24000,2,"140 Lincoln St, San Francisco, CA 94016",10-Aug-85,10/08/1984
242415,12000,Smart Watches,12000,1,"474 Cedar St, San Francisco, CA 94016",11-Aug-85,11/08/1984
242416,12000,Smart Watches,12000,1,"925 Sunset St, New York City, NY 10001",12-Aug-85,12/08/1984
242417,8000,Bluethoth Speakers,8000,1,"457 7th St, San Francisco, CA 94016",13-Aug-85,13/08/1984
242418,6500,Wireless Earbuds,6500,1,"989 2nd St, Los Angeles, CA 90001",14-Aug-85,14/08/1984
242419,5000,Power bank,5000,1,"98 Walnut St, Seattle, WA 98101",15-Aug-85,15/08/1984
242420,12000,Smart Watches,12000,1,"710 Dogwood St, Seattle, WA 98101",16-Aug-85,16/08/1984
242421,60000,Tablets,60000,1,"829 10th St, Boston, MA 02215",17-Aug-85,17/08/1984
242422,12000,Smart Watches,12000,1,"17 10th St, Boston, MA 02215",18-Aug-85,18/08/1984
242423,12000,Smart Watches,12000,1,"436 Wilson St, Los Angeles, CA 90001",19-Aug-85,19/08/1984
242424,12000,Smart Watches,12000,1,"555 Cedar St, Los Angeles, CA 90001",20-Aug-85,20/08/1984
242425,12000,Smart Watches,36000,3,"538 Meadow St, Dallas, TX 75001",21-Aug-85,21/08/1984
242426,8000,Bluethoth Speakers,8000,1,"751 12th St, San Francisco, CA 94016",22-Aug-85,22/08/1984
242427,6500,Wireless Earbuds,6500,1,"15 Dogwood St, Portland, OR 97035",23-Aug-85,23/08/1984
242428,12000,Smart Watches,12000,1,"992 11th St, Atlanta, GA 30301",24-Aug-85,24/08/1984
242429,5000,Power bank,5000,1,"845 Meadow St, Atlanta, GA 30301",25-Aug-85,25/08/1984
242430,60000,Tablets,60000,1,"33 Highland St, San Francisco, CA 94016",26-Aug-85,26/08/1984
242431,8000,Bluethoth Speakers,8000,1,"704 Meadow St, San Francisco, CA 94016",27-Aug-85,27/08/1984
242432,60000,Tablets,60000,1,"768 Jackson St, Portland, OR 97035",28-Aug-85,28/08/1984
242433,12000,Smart Watches,36000,3,"622 Madison St, Portland, OR 97035",29-Aug-85,29/08/1984
242434,12000,Smart Watches,12000,1,"418 Jackson St, Atlanta, GA 30301",30-Aug-85,30/08/1984
242435,4000,Trimmer Shever,4000,1,"702 11th St, New York City, NY 10001",31-Aug-85,31/08/1984
242436,8000,Bluethoth Speakers,8000,1,"475 Highland St, Boston, MA 02215",01-Sept-85,01/09/1984
242436,12000,Smart Watches,12000,1,"475 Highland St, Boston, MA 02215",02-Sept-85,02/09/1984
242437,60000,Tablets,60000,1,"796 Madison St, New York City, NY 10001",03-Sept-85,03/09/1984
242438,12000,Smart Watches,12000,1,"701 Park St, Los Angeles, CA 90001",04-Sept-85,04/09/1984
242439,12000,Smart Watches,12000,1,"835 Sunset St, San Francisco, CA 94016",05-Sept-85,05/09/1984
242440,4000,Trimmer Shever,4000,1,"491 Church St, Boston, MA 02215",06-Sept-85,06/09/1984
242441,4000,Trimmer Shever,4000,1,"572 Maple St, San Francisco, CA 94016",07-Sept-85,07/09/1984
242442,6500,Wireless Earbuds,6500,1,"181 Chestnut St, Austin, TX 73301",08-Sept-85,08/09/1984
242443,150000,Laptops,150000,1,"126 Pine St, Austin, TX 73301",09-Sept-85,09/09/1984
242443,6500,Wireless Earbuds,6500,1,"126 Pine St, Austin, TX 73301",10-Sept-85,10/09/1984
242444,4000,Trimmer Shever,8000,2,"775 Lincoln St, Los Angeles, CA 90001",11-Sept-85,11/09/1984
242445,12000,Smart Watches,12000,1,"95 Johnson St, Los Angeles, CA 90001",12-Sept-85,12/09/1984
242446,60000,Tablets,60000,1,"801 Jackson St, New York City, NY 10001",13-Sept-85,13/09/1984
242447,60000,Tablets,120000,2,"680 7th St, Los Angeles, CA 90001",14-Sept-85,14/09/1984
242448,4000,Trimmer Shever,4000,1,"558 4th St, New York City, NY 10001",15-Sept-85,15/09/1984
242449,12000,Smart Watches,12000,1,"697 Center St, Los Angeles, CA 90001",16-Sept-85,16/09/1984
242450,12000,Smart Watches,12000,1,"506 Adams St, San Francisco, CA 94016",17-Sept-85,17/09/1984
242451,8000,Bluethoth Speakers,8000,1,"829 11th St, New York City, NY 10001",18-Sept-85,18/09/1984
242452,75000,Mobiles,75000,1,"98 Dogwood St, San Francisco, CA 94016",19-Sept-85,19/09/1984
242453,150000,Laptops,150000,1,"68 Main St, Portland, OR 97035",20-Sept-85,20/09/1984
242454,12000,Smart Watches,48000,4,"987 13th St, San Francisco, CA 94016",21-Sept-85,21/09/1984
242455,6500,Wireless Earbuds,6500,1,"591 Ridge St, Los Angeles, CA 90001",22-Sept-85,22/09/1984
242456,75000,Mobiles,75000,1,"406 Adams St, Dallas, TX 75001",23-Sept-85,23/09/1984
242457,150000,Laptops,150000,1,"537 Johnson St, Austin, TX 73301",24-Sept-85,24/09/1984
242458,12000,Smart Watches,12000,1,"131 Walnut St, New York City, NY 10001",25-Sept-85,25/09/1984
242459,6500,Wireless Earbuds,6500,1,"231 6th St, Atlanta, GA 30301",26-Sept-85,26/09/1984
242460,8000,Bluethoth Speakers,8000,1,"201 Madison St, Dallas, TX 75001",27-Sept-85,27/09/1984
242461,12000,Smart Watches,12000,1,"747 8th St, Seattle, WA 98101",28-Sept-85,28/09/1984
242462,6500,Wireless Earbuds,6500,1,"594 Jefferson St, San Francisco, CA 94016",29-Sept-85,29/09/1984
242463,8000,Bluethoth Speakers,8000,1,"503 West St, San Francisco, CA 94016",30-Sept-85,30/09/1984
242464,8000,Bluethoth Speakers,8000,1,"214 Cherry St, San Francisco, CA 94016",01-Oct-85,01/10/1984
242465,60000,Tablets,60000,1,"827 Lake St, Portland, OR 97035",02-Oct-85,02/10/1984
242466,8000,Bluethoth Speakers,8000,1,"132 Cedar St, San Francisco, CA 94016",03-Oct-85,03/10/1984
242467,6500,Wireless Earbuds,6500,1,"778 4th St, Atlanta, GA 30301",04-Oct-85,04/10/1984
242468,2500,Wall Charger,2500,1,"877 Lincoln St, Dallas, TX 75001",05-Oct-85,05/10/1984
242469,75000,Mobiles,75000,1,"540 Jefferson St, Dallas, TX 75001",06-Oct-85,06/10/1984
242470,4000,Trimmer Shever,4000,1,"931 10th St, Atlanta, GA 30301",07-Oct-85,07/10/1984
242471,6500,Wireless Earbuds,6500,1,"949 Johnson St, San Francisco, CA 94016",08-Oct-85,08/10/1984
242472,12000,Smart Watches,12000,1,"268 Madison St, San Francisco, CA 94016",09-Oct-85,09/10/1984
242473,60000,Tablets,60000,1,"714 Maple St, Dallas, TX 75001",10-Oct-85,10/10/1984
242474,12000,Smart Watches,36000,3,"729 8th St, Dallas, TX 75001",11-Oct-85,11/10/1984
242475,6500,Wireless Earbuds,6500,1,"533 Forest St, New York City, NY 10001",12-Oct-85,12/10/1984
242476,8000,Bluethoth Speakers,8000,1,"855 Ridge St, San Francisco, CA 94016",13-Oct-85,13/10/1984
242477,6500,Wireless Earbuds,6500,1,"824 14th St, San Francisco, CA 94016",14-Oct-85,14/10/1984
242478,8000,Bluethoth Speakers,8000,1,"126 Pine St, Los Angeles, CA 90001",15-Oct-85,15/10/1984
242479,8000,Bluethoth Speakers,8000,1,"223 Wilson St, New York City, NY 10001",16-Oct-85,16/10/1984
242480,12000,Smart Watches,12000,1,"928 Chestnut St, Atlanta, GA 30301",17-Oct-85,17/10/1984
242481,60000,Tablets,60000,1,"91 Madison St, Atlanta, GA 30301",18-Oct-85,18/10/1984
242482,12000,Smart Watches,12000,1,"3 North St, Atlanta, GA 30301",19-Oct-85,19/10/1984
242483,8000,Bluethoth Speakers,8000,1,"960 Lake St, Los Angeles, CA 90001",20-Oct-85,20/10/1984
242484,2500,Wall Charger,2500,1,"845 5th St, San Francisco, CA 94016",21-Oct-85,21/10/1984
242485,12000,Smart Watches,12000,1,"637 Cedar St, Seattle, WA 98101",22-Oct-85,22/10/1984
242486,12000,Smart Watches,12000,1,"892 Willow St, Los Angeles, CA 90001",23-Oct-85,23/10/1984
242487,12000,Smart Watches,12000,1,"711 Jackson St, Los Angeles, CA 90001",24-Oct-85,24/10/1984
242488,6500,Wireless Earbuds,6500,1,"969 2nd St, Boston, MA 02215",25-Oct-85,25/10/1984
242489,6500,Wireless Earbuds,6500,1,"483 Adams St, Atlanta, GA 30301",26-Oct-85,26/10/1984
242490,12000,Smart Watches,12000,1,"309 Sunset St, San Francisco, CA 94016",27-Oct-85,27/10/1984
242491,12000,Smart Watches,12000,1,"542 River St, San Francisco, CA 94016",28-Oct-85,28/10/1984
242492,60000,Tablets,60000,1,"665 Adams St, Portland, ME 04101",29-Oct-85,29/10/1984
242493,6500,Wireless Earbuds,6500,1,"105 7th St, Los Angeles, CA 90001",30-Oct-85,30/10/1984
242494,8000,Bluethoth Speakers,8000,1,"920 West St, Los Angeles, CA 90001",31-Oct-85,31/10/1984
242495,6500,Wireless Earbuds,6500,1,"534 Highland St, Atlanta, GA 30301",01-Nov-85,01/11/1984
242496,12000,Smart Watches,12000,1,"540 South St, San Francisco, CA 94016",02-Nov-85,02/11/1984
242497,6500,Wireless Earbuds,6500,1,"476 4th St, Seattle, WA 98101",03-Nov-85,03/11/1984
242498,8000,Bluethoth Speakers,8000,1,"87 South St, Seattle, WA 98101",04-Nov-85,04/11/1984
242499,12000,Smart Watches,12000,1,"434 4th St, Los Angeles, CA 90001",05-Nov-85,05/11/1984
242500,12000,Smart Watches,24000,2,"227 Wilson St, Portland, OR 97035",06-Nov-85,06/11/1984
242501,6500,Wireless Earbuds,6500,1,"96 Lakeview St, New York City, NY 10001",07-Nov-85,07/11/1984
242502,75000,Mobiles,75000,1,"864 Meadow St, Dallas, TX 75001",08-Nov-85,08/11/1984
242503,12000,Smart Watches,12000,1,"444 Chestnut St, Atlanta, GA 30301",09-Nov-85,09/11/1984
242504,60000,Tablets,60000,1,"533 14th St, San Francisco, CA 94016",10-Nov-85,10/11/1984
242505,8000,Bluethoth Speakers,8000,1,"294 Wilson St, Portland, OR 97035",11-Nov-85,11/11/1984
242506,5000,Power bank,5000,1,"40 Center St, San Francisco, CA 94016",12-Nov-85,12/11/1984
242507,12000,Smart Watches,24000,2,"542 10th St, Atlanta, GA 30301",13-Nov-85,13/11/1984
242507,4000,Trimmer Shever,4000,1,"542 10th St, Atlanta, GA 30301",14-Nov-85,14/11/1984
242508,8000,Bluethoth Speakers,8000,1,"811 Main St, New York City, NY 10001",15-Nov-85,15/11/1984
242509,12000,Smart Watches,24000,2,"65 West St, Los Angeles, CA 90001",16-Nov-85,16/11/1984
242510,12000,Smart Watches,12000,1,"811 2nd St, Dallas, TX 75001",17-Nov-85,17/11/1984
242511,12000,Smart Watches,12000,1,"328 Lake St, San Francisco, CA 94016",18-Nov-85,18/11/1984
242512,60000,Tablets,60000,1,"842 Main St, Austin, TX 73301",19-Nov-85,19/11/1984
242513,60000,Tablets,60000,1,"514 Spruce St, Atlanta, GA 30301",20-Nov-85,20/11/1984
242514,12000,Smart Watches,12000,1,"546 Highland St, Austin, TX 73301",21-Nov-85,21/11/1984
242515,5000,Power bank,5000,1,"467 Walnut St, San Francisco, CA 94016",22-Nov-85,22/11/1984
242515,60000,Tablets,60000,1,"467 Walnut St, San Francisco, CA 94016",23-Nov-85,23/11/1984
242516,12000,Smart Watches,12000,1,"37 Hickory St, Austin, TX 73301",24-Nov-85,24/11/1984
242517,12000,Smart Watches,12000,1,"606 11th St, Los Angeles, CA 90001",25-Nov-85,25/11/1984
242518,12000,Smart Watches,12000,1,"483 8th St, Los Angeles, CA 90001",26-Nov-85,26/11/1984
242519,12000,Smart Watches,24000,2,"852 Jackson St, Los Angeles, CA 90001",27-Nov-85,27/11/1984
242520,8000,Bluethoth Speakers,8000,1,"840 South St, Austin, TX 73301",28-Nov-85,28/11/1984
242521,12000,Smart Watches,12000,1,"426 Walnut St, Los Angeles, CA 90001",29-Nov-85,29/11/1984
242522,6500,Wireless Earbuds,6500,1,"503 8th St, New York City, NY 10001",30-Nov-85,30/11/1984
242523,150000,Laptops,150000,1,"339 4th St, Los Angeles, CA 90001",01-Dec-85,01/12/1984
242523,60000,Tablets,60000,1,"339 4th St, Los Angeles, CA 90001",02-Dec-85,02/12/1984
242524,6500,Wireless Earbuds,6500,1,"284 South St, San Francisco, CA 94016",03-Dec-85,03/12/1984
242525,6500,Wireless Earbuds,6500,1,"40 8th St, San Francisco, CA 94016",04-Dec-85,04/12/1984
242526,12000,Smart Watches,12000,1,"580 6th St, Boston, MA 02215",05-Dec-85,05/12/1984
242527,60000,Tablets,60000,1,"727 Willow St, Los Angeles, CA 90001",06-Dec-85,06/12/1984
242528,4000,Trimmer Shever,4000,1,"395 12th St, Boston, MA 02215",07-Dec-85,07/12/1984
242529,150000,Laptops,150000,1,"72 Dogwood St, San Francisco, CA 94016",08-Dec-85,08/12/1984
242530,12000,Smart Watches,12000,1,"743 River St, Boston, MA 02215",09-Dec-85,09/12/1984
242531,6500,Wireless Earbuds,6500,1,"743 South St, Dallas, TX 75001",10-Dec-85,10/12/1984
242532,12000,Smart Watches,12000,1,"496 Maple St, Austin, TX 73301",11-Dec-85,11/12/1984
242533,5000,Power bank,5000,1,"35 9th St, Dallas, TX 75001",12-Dec-85,12/12/1984
242534,12000,Smart Watches,12000,1,"133 Walnut St, San Francisco, CA 94016",13-Dec-85,13/12/1984
242535,8000,Bluethoth Speakers,8000,1,"711 Highland St, Seattle, WA 98101",14-Dec-85,14/12/1984
242536,12000,Smart Watches,12000,1,"250 Spruce St, San Francisco, CA 94016",15-Dec-85,15/12/1984
242537,4000,Trimmer Shever,4000,1,"378 Ridge St, Boston, MA 02215",16-Dec-85,16/12/1984
242538,6500,Wireless Earbuds,6500,1,"407 Park St, Los Angeles, CA 90001",17-Dec-85,17/12/1984
242539,12000,Smart Watches,12000,1,"893 9th St, New York City, NY 10001",18-Dec-85,18/12/1984
242540,60000,Tablets,60000,1,"259 Jefferson St, San Francisco, CA 94016",19-Dec-85,19/12/1984
242541,6500,Wireless Earbuds,6500,1,"662 Johnson St, New York City, NY 10001",20-Dec-85,20/12/1984
242542,75000,Mobiles,75000,1,"779 Elm St, Portland, OR 97035",21-Dec-85,21/12/1984
242543,8000,Bluethoth Speakers,8000,1,"271 Hickory St, San Francisco, CA 94016",22-Dec-85,22/12/1984
242544,2500,Wall Charger,2500,1,"998 Walnut St, San Francisco, CA 94016",23-Dec-85,23/12/1984
242545,12000,Smart Watches,12000,1,"132 14th St, New York City, NY 10001",24-Dec-85,24/12/1984
242546,6500,Wireless Earbuds,6500,1,"581 Lakeview St, New York City, NY 10001",25-Dec-85,25/12/1984
242547,6500,Wireless Earbuds,6500,1,"39 Forest St, Boston, MA 02215",26-Dec-85,26/12/1984
242548,4000,Trimmer Shever,4000,1,"9 Dogwood St, San Francisco, CA 94016",27-Dec-85,27/12/1984
242549,12000,Smart Watches,12000,1,"255 Hill St, Los Angeles, CA 90001",28-Dec-85,28/12/1984
242550,12000,Smart Watches,12000,1,"75 Hickory St, Seattle, WA 98101",29-Dec-85,29/12/1984
242551,4000,Trimmer Shever,4000,1,"430 Johnson St, New York City, NY 10001",30-Dec-85,30/12/1984
242552,60000,Tablets,60000,1,"415 Hickory St, Los Angeles, CA 90001",31-Dec-85,31/12/1984
242553,12000,Smart Watches,12000,1,"265 Hickory St, San Francisco, CA 94016",01-Jan-86,01/01/1985
242554,12000,Smart Watches,12000,1,"35 11th St, Los Angeles, CA 90001",02-Jan-86,02/01/1985
242555,60000,Tablets,60000,1,"573 Johnson St, Boston, MA 02215",03-Jan-86,03/01/1985
242556,150000,Laptops,150000,1,"394 Madison St, New York City, NY 10001",04-Jan-86,04/01/1985
242557,60000,Tablets,60000,1,"796 Ridge St, New York City, NY 10001",05-Jan-86,05/01/1985
242558,12000,Smart Watches,12000,1,"253 Main St, Portland, OR 97035",06-Jan-86,06/01/1985
242559,8000,Bluethoth Speakers,8000,1,"624 Jackson St, Los Angeles, CA 90001",07-Jan-86,07/01/1985
242560,8000,Bluethoth Speakers,8000,1,"792 1st St, Portland, OR 97035",08-Jan-86,08/01/1985
242561,12000,Smart Watches,12000,1,"522 14th St, San Francisco, CA 94016",09-Jan-86,09/01/1985
242562,5000,Power bank,5000,1,"418 Pine St, Boston, MA 02215",10-Jan-86,10/01/1985
242563,6500,Wireless Earbuds,6500,1,"149 Walnut St, San Francisco, CA 94016",11-Jan-86,11/01/1985
242564,4000,Trimmer Shever,4000,1,"416 Sunset St, Portland, OR 97035",12-Jan-86,12/01/1985
242565,12000,Smart Watches,12000,1,"824 Dogwood St, Atlanta, GA 30301",13-Jan-86,13/01/1985
242566,60000,Tablets,60000,1,"733 4th St, Dallas, TX 75001",14-Jan-86,14/01/1985
242567,12000,Smart Watches,12000,1,"810 10th St, Portland, ME 04101",15-Jan-86,15/01/1985
242568,60000,Tablets,60000,1,"83 Forest St, San Francisco, CA 94016",16-Jan-86,16/01/1985
242569,60000,Tablets,120000,2,"494 Cherry St, Seattle, WA 98101",17-Jan-86,17/01/1985
242570,12000,Smart Watches,12000,1,"417 Church St, Seattle, WA 98101",18-Jan-86,18/01/1985
242571,12000,Smart Watches,12000,1,"493 Walnut St, San Francisco, CA 94016",19-Jan-86,19/01/1985
242572,12000,Smart Watches,24000,2,"626 Washington St, Los Angeles, CA 90001",20-Jan-86,20/01/1985
242573,60000,Tablets,120000,2,"603 Ridge St, Atlanta, GA 30301",21-Jan-86,21/01/1985
242574,60000,Tablets,60000,1,"865 12th St, Atlanta, GA 30301",22-Jan-86,22/01/1985
242575,75000,Mobiles,75000,1,"317 River St, Boston, MA 02215",23-Jan-86,23/01/1985
242576,8000,Bluethoth Speakers,8000,1,"383 Lake St, Portland, ME 04101",24-Jan-86,24/01/1985
242577,12000,Smart Watches,12000,1,"118 6th St, San Francisco, CA 94016",25-Jan-86,25/01/1985
242578,4000,Trimmer Shever,4000,1,"638 Church St, San Francisco, CA 94016",26-Jan-86,26/01/1985
242579,12000,Smart Watches,12000,1,"503 6th St, Portland, ME 04101",27-Jan-86,27/01/1985
242580,12000,Smart Watches,24000,2,"407 6th St, San Francisco, CA 94016",28-Jan-86,28/01/1985
242581,6500,Wireless Earbuds,6500,1,"444 14th St, Austin, TX 73301",29-Jan-86,29/01/1985
242582,12000,Smart Watches,12000,1,"228 Church St, Portland, OR 97035",30-Jan-86,30/01/1985
242583,150000,Laptops,150000,1,"702 Cherry St, Boston, MA 02215",31-Jan-86,31/01/1985
242584,12000,Smart Watches,12000,1,"522 7th St, Boston, MA 02215",01-Feb-86,01/02/1985
242585,12000,Smart Watches,24000,2,"185 14th St, Austin, TX 73301",02-Feb-86,02/02/1985
242586,12000,Smart Watches,12000,1,"750 1st St, New York City, NY 10001",03-Feb-86,03/02/1985
